timestamp,hour,day_of_week,is_weekend,day_of_year,temperature_c,pv_kw,pv_clear_sky_kw,cloud_factor,load_kw,residual_load_kw,price_cny_per_kwh,emission_factor_kg_per_kwh,forecast_pv_kw_h15min,forecast_pv_kw_h60min,forecast_pv_kw_h240min,forecast_pv_kw_h1440min,forecast_load_kw_h15min,forecast_load_kw_h60min,forecast_load_kw_h240min,forecast_load_kw_h1440min,forecast_price_cny_per_kwh_h15min,forecast_price_cny_per_kwh_h60min,forecast_price_cny_per_kwh_h240min,forecast_price_cny_per_kwh_h1440min
2024-01-31 12:30:00,12.5,2,0,31,-1.69,79.36,96.09,0.825,55.77,-23.58,0.2585,0.2668,78.165,79.625,18.186,56.217,58.437,52.439,62.036,49.609,0.256,0.198,0.21,0.258
2024-01-31 12:45:00,12.75,2,0,31,-2.0,80.74,94.85,0.823,57.12,-23.62,0.2631,0.2666,93.838,55.289,15.675,64.598,58.591,53.128,37.942,41.681,0.319,0.307,0.408,0.21
2024-01-31 13:00:00,13.0,2,0,31,-0.95,92.44,93.13,0.907,57.46,-34.98,0.3066,0.2249,78.717,69.185,14.271,87.968,57.929,54.191,56.481,39.405,0.246,0.375,0.216,0.665
2024-01-31 13:15:00,13.25,2,0,31,0.26,79.7,90.94,0.863,56.95,-22.75,0.2541,0.2698,73.962,60.963,5.547,18.773,51.101,47.668,51.686,57.283,0.318,0.359,0.521,0.519
2024-01-31 13:30:00,13.5,2,0,31,1.29,70.75,88.29,0.86,51.47,-19.28,0.3167,0.2826,74.085,68.79,14.506,44.469,49.621,52.809,50.06,33.645,0.333,0.304,0.351,0.272
2024-01-31 13:45:00,13.75,2,0,31,0.79,73.33,85.2,0.91,50.36,-22.97,0.3355,0.269,72.967,71.521,9.368,95.333,54.318,47.906,59.792,45.077,0.408,0.235,0.545,0.421
2024-01-31 14:00:00,14.0,2,0,31,-1.22,71.33,81.69,0.827,52.93,-18.4,0.3995,0.2858,55.404,72.656,6.006,58.778,50.715,55.277,77.915,49.712,0.379,0.204,1.38,0.7
2024-01-31 14:15:00,14.25,2,0,31,-2.22,52.35,77.8,0.75,51.38,-0.98,0.3736,0.35,69.826,46.94,0.0,72.145,49.956,50.614,66.925,39.963,0.352,0.407,0.6,0.516
2024-01-31 14:30:00,14.5,2,0,31,-0.55,70.87,73.54,0.948,50.49,-20.38,0.3543,0.2785,62.582,41.039,0.0,52.644,52.679,50.514,69.044,45.938,0.317,0.393,0.711,0.13
2024-01-31 14:45:00,14.75,2,0,31,-0.48,60.86,68.95,0.921,53.01,-7.85,0.3375,0.3247,67.456,37.88,0.0,42.479,51.108,42.987,82.271,66.428,0.265,0.447,0.523,0.095
2024-01-31 15:00:00,15.0,2,0,31,-0.67,68.36,64.05,0.916,51.6,-16.76,0.2789,0.2919,41.245,35.283,0.0,11.603,50.37,50.65,87.68,33.922,0.331,0.595,1.335,0.385
2024-01-31 15:15:00,15.25,2,0,31,1.09,42.48,58.9,0.795,51.66,9.17,0.3121,0.4558,43.199,29.368,0.0,41.091,50.811,53.541,62.813,40.862,0.339,0.39,1.266,0.266
2024-01-31 15:30:00,15.5,2,0,31,2.39,42.77,53.52,0.844,49.7,6.94,0.3414,0.4461,40.214,22.874,0.0,27.985,50.107,58.407,102.097,58.819,0.415,0.291,1.634,0.131
2024-01-31 15:45:00,15.75,2,0,31,2.59,40.24,47.96,0.78,49.87,9.63,0.4227,0.4578,33.548,20.118,0.0,43.267,52.401,56.87,77.55,61.259,0.34,0.167,1.607,0.345
2024-01-31 16:00:00,16.0,2,0,31,2.53,34.56,42.26,0.838,51.45,16.89,0.4008,0.4894,26.52,10.64,0.0,9.717,54.774,52.109,64.995,47.115,0.39,0.438,0.74,0.781
2024-01-31 16:15:00,16.25,2,0,31,2.62,27.33,36.48,0.82,54.12,26.79,0.3591,0.5324,19.477,10.756,0.0,11.807,50.967,54.296,67.733,42.554,0.354,0.478,1.174,0.189
2024-01-31 16:30:00,16.5,2,0,31,3.0,20.48,30.66,0.781,50.92,30.44,0.3524,0.5483,18.942,12.715,0.0,11.66,53.231,60.371,55.777,41.11,0.339,0.44,2.127,0.269
2024-01-31 16:45:00,16.75,2,0,31,4.46,18.98,24.87,0.858,52.1,33.12,0.3417,0.56,11.987,7.913,0.0,16.309,53.558,60.765,85.499,69.726,0.396,0.37,1.194,0.347
2024-01-31 17:00:00,17.0,2,0,31,4.83,12.44,19.18,0.819,54.68,42.25,0.4287,0.5998,12.063,7.599,0.0,9.263,57.445,62.779,62.998,43.45,0.398,1.229,0.768,0.323
2024-01-31 17:15:00,17.25,2,0,31,5.42,12.47,13.66,0.917,55.53,43.06,0.3875,0.6033,13.631,0.0,0.0,13.393,53.197,64.303,66.947,47.864,0.408,1.03,0.916,0.183
2024-01-31 17:30:00,17.5,2,0,31,6.3,13.96,8.43,0.834,53.74,39.77,0.4186,0.589,10.138,0.0,0.0,2.895,59.588,73.114,67.569,59.648,0.441,0.877,1.187,0.397
2024-01-31 17:45:00,17.75,2,0,31,5.23,10.01,3.68,0.702,59.35,49.35,0.4284,0.6308,7.126,0.0,0.0,4.144,62.427,71.081,45.721,55.851,0.914,0.919,1.66,-0.132
2024-01-31 18:00:00,18.0,2,0,31,5.81,7.36,0.0,0.739,63.17,55.81,0.9324,0.659,0.0,0.0,0.0,0.0,69.257,72.996,43.168,93.236,0.811,0.665,0.443,0.261
2024-01-31 18:15:00,18.25,2,0,31,5.49,0.0,0.0,0.935,66.73,66.73,0.9108,0.7067,0.0,0.0,0.0,0.0,76.695,95.207,38.601,87.432,0.807,1.084,0.458,0.652
2024-01-31 18:30:00,18.5,2,0,31,3.42,0.0,0.0,0.813,75.0,75.0,0.859,0.7429,0.0,0.0,0.0,0.0,79.132,79.919,38.319,85.675,0.932,1.386,0.325,1.064
2024-01-31 18:45:00,18.75,2,0,31,1.87,0.0,0.0,0.844,78.48,78.48,0.9442,0.7581,0.0,0.0,0.0,0.0,84.027,90.906,34.821,25.92,0.886,1.036,0.551,1.198
2024-01-31 19:00:00,19.0,2,0,31,1.35,0.0,0.0,0.835,83.59,83.59,0.9475,0.7805,0.0,0.0,0.0,0.0,86.558,76.563,29.71,83.124,1.017,0.745,0.133,0.777
2024-01-31 19:15:00,19.25,2,0,31,2.11,0.0,0.0,0.907,84.39,84.39,0.9948,0.7841,0.0,0.0,0.0,0.0,86.093,62.704,31.181,50.976,1.067,0.576,0.117,1.693
2024-01-31 19:30:00,19.5,2,0,31,2.45,0.0,0.0,0.744,86.25,86.25,1.0323,0.7922,0.0,0.0,0.0,0.0,80.943,59.354,28.852,88.477,1.0,0.836,0.099,0.413
2024-01-31 19:45:00,19.75,2,0,31,2.8,0.0,0.0,0.909,81.14,81.14,0.966,0.7698,0.0,0.0,0.0,0.0,72.92,73.083,30.828,72.905,0.964,1.069,0.093,0.308
2024-01-31 20:00:00,20.0,2,0,31,4.52,0.0,0.0,0.909,70.01,70.01,0.9576,0.7211,0.0,0.0,0.0,0.0,64.811,56.691,28.696,87.652,0.963,0.663,0.06,0.75
2024-01-31 20:15:00,20.25,2,0,31,3.47,0.0,0.0,0.85,65.81,65.81,0.9589,0.7027,0.0,0.0,0.0,0.0,63.135,55.11,33.441,46.472,0.864,0.924,0.113,0.327
2024-01-31 20:30:00,20.5,2,0,31,3.5,0.0,0.0,0.874,63.32,63.32,0.9315,0.6918,0.0,0.0,0.0,0.0,66.265,68.252,38.733,66.737,0.986,1.105,0.03,0.57
2024-01-31 20:45:00,20.75,2,0,31,3.78,0.0,0.0,0.84,64.8,64.8,0.9493,0.6983,0.0,0.0,0.0,0.0,62.769,49.776,38.35,81.792,0.867,1.237,0.111,0.877
2024-01-31 21:00:00,21.0,2,0,31,3.17,0.0,0.0,0.779,62.35,62.35,0.9722,0.6876,0.0,0.0,0.0,0.0,62.384,43.192,49.298,80.71,0.916,0.52,0.109,0.791
2024-01-31 21:15:00,21.25,2,0,31,3.21,0.0,0.0,0.897,62.08,62.08,0.913,0.6864,0.0,0.0,0.0,0.0,61.628,32.35,38.126,30.202,0.929,0.405,0.014,0.651
2024-01-31 21:30:00,21.5,2,0,31,1.92,0.0,0.0,0.886,61.67,61.67,0.9681,0.6846,0.0,0.0,0.0,0.0,50.914,27.731,43.208,45.298,0.822,0.37,0.242,1.378
2024-01-31 21:45:00,21.75,2,0,31,3.15,0.0,0.0,0.892,51.6,51.6,0.9296,0.6406,0.0,0.0,0.0,0.0,40.479,33.828,41.739,28.408,0.452,0.383,0.095,-0.2
2024-01-31 22:00:00,22.0,2,0,31,2.55,0.0,0.0,0.909,40.57,40.57,0.4299,0.5925,0.0,0.0,0.0,0.0,35.286,32.604,35.524,30.732,0.419,0.099,0.043,0.58
2024-01-31 22:15:00,22.25,2,0,31,4.15,0.0,0.0,0.86,35.57,35.57,0.3956,0.5707,0.0,0.0,0.0,0.0,34.108,26.987,38.106,21.565,0.343,0.087,0.057,0.418
2024-01-31 22:30:00,22.5,2,0,31,3.92,0.0,0.0,0.972,32.82,32.82,0.3351,0.5587,0.0,0.0,0.0,0.0,31.728,26.938,36.622,21.44,0.408,0.123,0.027,0.188
2024-01-31 22:45:00,22.75,2,0,31,4.53,0.0,0.0,0.904,32.09,32.09,0.4035,0.5555,0.0,0.0,0.0,0.0,33.806,28.062,48.1,26.397,0.15,0.068,0.104,0.106
2024-01-31 23:00:00,23.0,2,0,31,4.18,0.0,0.0,0.937,33.49,33.49,0.154,0.5616,0.0,0.0,0.0,0.0,30.361,27.521,43.812,31.631,0.097,0.069,0.052,0.091
2024-01-31 23:15:00,23.25,2,0,31,3.86,0.0,0.0,0.903,29.51,29.51,0.0999,0.5443,0.0,0.0,0.0,0.0,28.889,32.331,42.505,19.881,0.142,0.127,0.138,0.055
2024-01-31 23:30:00,23.5,2,0,31,3.09,0.0,0.0,0.975,29.02,29.02,0.1433,0.5422,0.0,0.0,0.0,0.0,29.07,30.653,31.337,42.306,0.092,0.025,0.099,0.062
2024-01-31 23:45:00,23.75,2,0,31,2.94,0.0,0.0,0.935,28.71,28.71,0.0953,0.5408,0.0,0.0,0.0,0.0,29.739,33.291,42.761,20.27,0.087,0.074,0.166,0.114
2024-02-01 00:00:00,0.0,3,0,32,2.97,0.0,0.0,0.696,29.36,29.36,0.0871,0.5436,0.0,0.0,0.0,0.0,34.19,36.786,38.809,24.773,0.1,0.113,0.135,-0.013
2024-02-01 00:15:00,0.25,3,0,32,2.05,0.0,0.0,0.685,33.32,33.32,0.1038,0.5609,0.0,0.0,0.0,0.0,31.82,40.674,36.086,50.883,0.025,0.106,0.09,0.124
2024-02-01 00:30:00,0.5,3,0,32,1.72,0.0,0.0,0.741,32.51,32.51,0.0238,0.5574,0.0,0.0,0.0,0.0,34.764,41.417,30.507,39.326,0.079,0.168,0.11,0.298
2024-02-01 00:45:00,0.75,3,0,32,1.0,0.0,0.0,0.745,35.33,35.33,0.0825,0.5696,0.0,0.0,0.0,0.0,38.43,43.623,42.605,40.884,0.103,0.183,0.139,0.111
2024-02-01 01:00:00,1.0,3,0,32,2.65,0.0,0.0,0.735,38.91,38.91,0.1087,0.5852,0.0,0.0,0.0,0.0,39.352,39.69,62.12,33.92,0.069,0.031,0.018,0.232
2024-02-01 01:15:00,1.25,3,0,32,2.19,0.0,0.0,0.706,39.16,39.16,0.0707,0.5863,0.0,0.0,0.0,0.0,38.012,33.084,42.776,37.927,0.165,0.072,0.09,0.246
2024-02-01 01:30:00,1.5,3,0,32,3.06,0.0,0.0,0.747,38.69,38.69,0.1783,0.5843,0.0,0.0,0.0,0.0,38.25,38.71,38.979,40.621,0.142,0.074,0.068,0.185
2024-02-01 01:45:00,1.75,3,0,32,2.42,0.0,0.0,0.77,38.44,38.44,0.1374,0.5832,0.0,0.0,0.0,0.0,35.824,36.929,45.313,49.131,0.051,0.116,0.029,0.138
2024-02-01 02:00:00,2.0,3,0,32,2.18,0.0,0.0,0.751,36.61,36.61,0.0507,0.5752,0.0,0.0,0.0,0.0,37.999,32.953,47.93,32.169,0.061,0.075,0.213,0.087
2024-02-01 02:15:00,2.25,3,0,32,0.68,0.0,0.0,0.821,37.14,37.14,0.0603,0.5775,0.0,0.0,4.194,0.0,39.038,30.353,50.888,54.975,0.055,0.094,0.112,0.126
2024-02-01 02:30:00,2.5,3,0,32,-0.0,0.0,0.0,0.802,40.11,40.11,0.0561,0.5905,0.0,0.0,4.752,0.0,37.267,34.751,49.213,46.537,0.088,0.148,0.078,0.176
2024-02-01 02:45:00,2.75,3,0,32,-0.11,0.0,0.0,0.777,37.42,37.42,0.0881,0.5787,0.0,0.0,12.953,0.0,34.474,33.197,64.734,33.165,0.072,0.096,0.153,0.208
2024-02-01 03:00:00,3.0,3,0,32,0.87,0.0,0.0,0.664,34.92,34.92,0.0714,0.5678,0.0,0.0,18.972,0.0,33.295,35.512,55.805,31.177,0.081,0.094,0.295,0.004
2024-02-01 03:15:00,3.25,3,0,32,0.63,0.0,0.0,0.774,34.23,34.23,0.0845,0.5649,0.0,0.0,38.543,0.0,35.107,31.692,58.619,44.824,0.109,0.15,0.586,0.204
2024-02-01 03:30:00,3.5,3,0,32,1.34,0.0,0.0,0.821,35.27,35.27,0.1265,0.5694,0.0,0.0,19.269,0.0,36.084,30.686,65.131,48.541,0.116,0.13,0.347,-0.002
2024-02-01 03:45:00,3.75,3,0,32,1.36,0.0,0.0,0.779,34.91,34.91,0.1211,0.5678,0.0,0.0,22.62,0.0,33.424,37.1,62.672,60.785,0.085,0.131,0.117,0.102
2024-02-01 04:00:00,4.0,3,0,32,2.15,0.0,0.0,0.812,33.59,33.59,0.0887,0.5621,0.0,0.0,43.917,0.0,35.293,43.587,56.628,45.665,0.105,0.1,0.463,-0.01
2024-02-01 04:15:00,4.25,3,0,32,1.49,0.0,0.0,0.788,34.18,34.18,0.1065,0.5646,0.0,0.0,32.685,0.0,33.795,40.441,93.451,42.233,0.092,0.114,0.358,0.037
2024-02-01 04:30:00,4.5,3,0,32,2.85,0.0,0.0,0.814,33.8,33.8,0.095,0.563,0.0,0.0,59.231,0.0,38.864,43.603,72.403,67.354,0.139,0.119,0.592,0.079
2024-02-01 04:45:00,4.75,3,0,32,1.77,0.0,0.0,0.875,38.99,38.99,0.13,0.5856,0.0,0.0,53.767,0.0,42.985,37.554,81.686,51.042,0.086,0.147,0.501,0.108
2024-02-01 05:00:00,5.0,3,0,32,0.55,0.0,0.0,0.846,44.15,44.15,0.0916,0.6081,0.0,0.0,53.151,0.0,41.483,47.851,89.526,54.868,0.091,0.223,0.604,0.059
2024-02-01 05:15:00,5.25,3,0,32,-0.9,0.0,0.0,0.743,42.81,42.81,0.0878,0.6022,0.0,4.78,61.293,0.0,40.359,44.615,56.021,39.643,0.13,0.131,0.853,0.068
2024-02-01 05:30:00,5.5,3,0,32,0.62,0.0,0.0,0.726,41.84,41.84,0.1145,0.598,0.0,3.564,59.424,0.0,44.129,51.975,69.69,39.83,0.144,0.029,0.843,0.157
2024-02-01 05:45:00,5.75,3,0,32,0.78,0.0,0.0,0.832,44.44,44.44,0.1361,0.6094,0.0,15.309,48.872,0.0,49.53,49.31,63.543,47.856,0.167,0.162,0.456,0.224
2024-02-01 06:00:00,6.0,3,0,32,-0.01,0.0,0.0,0.868,50.8,50.8,0.175,0.6371,4.503,21.056,48.056,0.0,47.519,58.569,71.257,67.852,0.13,0.414,0.04,0.056
2024-02-01 06:15:00,6.25,3,0,32,0.55,4.51,3.69,0.726,47.72,43.21,0.1341,0.604,3.676,26.699,47.279,0.148,47.847,47.288,51.291,39.315,0.087,0.326,0.564,0.091
2024-02-01 06:30:00,6.5,3,0,32,0.61,3.66,8.45,0.798,49.37,45.71,0.0824,0.6149,14.967,27.652,72.527,0.523,51.375,56.946,47.224,58.932,0.161,0.255,0.444,0.041
2024-02-01 06:45:00,6.75,3,0,32,1.7,15.35,13.69,0.926,51.94,36.59,0.1606,0.5751,18.536,24.93,59.601,1.799,51.687,58.979,66.745,51.697,0.376,0.341,0.207,0.12
2024-02-01 07:00:00,7.0,3,0,32,-0.14,17.55,19.22,0.792,54.02,36.47,0.3517,0.5746,29.485,44.063,73.879,0.0,54.421,59.712,58.213,54.838,0.325,0.471,0.235,0.516
2024-02-01 07:15:00,7.25,3,0,32,-0.75,28.42,24.93,0.93,55.17,26.74,0.3216,0.5322,27.579,37.993,85.516,4.962,56.401,67.505,48.416,61.827,0.355,0.614,0.255,-0.087
2024-02-01 07:30:00,7.5,3,0,32,-1.45,27.58,30.74,0.76,56.75,29.18,0.353,0.5428,29.106,47.748,56.835,0.0,61.685,71.121,52.749,57.326,0.346,0.446,0.397,0.355
2024-02-01 07:45:00,7.75,3,0,32,-3.27,28.96,36.57,0.766,61.69,32.73,0.3653,0.5583,41.814,46.434,79.107,6.812,61.407,70.713,50.896,46.162,0.577,0.479,0.302,0.633
2024-02-01 08:00:00,8.0,3,0,32,-2.47,42.13,42.37,0.76,61.32,19.19,0.5625,0.4994,39.432,57.78,101.272,11.02,73.057,67.052,44.523,53.797,0.544,0.697,0.407,1.042
2024-02-01 08:15:00,8.25,3,0,32,-2.8,38.15,48.08,0.727,73.8,35.65,0.5557,0.571,43.87,57.141,94.723,0.526,71.979,75.433,41.672,84.228,0.559,0.522,0.406,1.104
2024-02-01 08:30:00,8.5,3,0,32,-2.27,42.29,53.65,0.703,71.8,29.5,0.5236,0.5443,45.289,61.955,98.882,0.0,72.954,68.321,46.878,114.627,0.54,0.408,0.187,0.829
2024-02-01 08:45:00,8.75,3,0,32,-0.48,43.93,59.05,0.772,72.43,28.51,0.5435,0.5399,48.976,66.916,64.269,0.0,71.489,62.078,50.006,86.14,0.603,0.248,0.449,0.596
2024-02-01 09:00:00,9.0,3,0,32,-1.01,49.13,64.22,0.786,73.0,23.87,0.5712,0.5197,51.786,70.684,66.337,0.88,67.004,56.644,63.91,74.973,0.56,0.823,0.28,0.961
2024-02-01 09:15:00,9.25,3,0,32,-1.53,51.25,69.12,0.738,67.24,16.0,0.5205,0.4855,51.544,64.308,43.486,0.0,65.626,52.511,49.052,78.189,0.49,0.472,0.482,1.036
2024-02-01 09:30:00,9.5,3,0,32,-1.53,51.28,73.73,0.744,67.25,15.97,0.5184,0.4854,66.316,76.623,77.906,23.39,58.863,48.051,44.689,70.837,0.465,0.628,0.652,1.137
2024-02-01 09:45:00,9.75,3,0,32,-0.82,65.27,78.0,0.835,60.54,-4.73,0.4948,0.3955,68.03,63.601,57.338,0.828,58.647,47.498,59.977,51.948,0.46,0.443,0.298,0.69
2024-02-01 10:00:00,10.0,3,0,32,-1.4,65.85,81.9,0.806,58.21,-7.63,0.4849,0.3255,68.895,59.336,35.491,4.249,60.694,51.347,52.286,37.104,0.444,0.325,0.199,0.497
2024-02-01 10:15:00,10.25,3,0,32,-1.94,67.0,85.42,0.738,57.24,-9.75,0.4461,0.3177,71.658,68.334,70.674,1.393,53.581,51.396,47.351,69.866,0.47,0.136,0.316,1.103
2024-02-01 10:30:00,10.5,3,0,32,-1.05,72.05,88.51,0.767,53.57,-18.48,0.4787,0.2855,59.612,62.583,44.049,1.996,53.689,52.492,50.957,55.403,0.465,0.539,0.619,-0.187
2024-02-01 10:45:00,10.75,3,0,32,-0.76,60.34,91.17,0.657,53.95,-6.38,0.4556,0.3301,70.609,69.338,54.783,1.615,61.038,52.297,43.609,45.405,0.329,0.208,0.295,0.161
2024-02-01 11:00:00,11.0,3,0,32,-2.41,68.3,93.37,0.746,59.86,-8.44,0.3129,0.3225,74.076,69.72,29.236,2.823,53.592,43.603,44.446,62.198,0.281,0.327,0.732,0.712
2024-02-01 11:15:00,11.25,3,0,32,-3.21,75.18,95.09,0.723,54.02,-21.17,0.2813,0.2756,61.127,60.737,34.272,11.29,51.115,45.258,57.204,46.298,0.375,0.306,0.521,0.042
2024-02-01 11:30:00,11.5,3,0,32,-1.72,62.03,96.34,0.701,50.24,-11.79,0.367,0.3102,65.253,79.87,21.795,0.0,50.664,39.561,53.212,64.708,0.38,0.297,0.179,0.277
2024-02-01 11:45:00,11.75,3,0,32,-1.22,63.78,97.08,0.714,49.95,-13.82,0.3721,0.3027,71.626,69.795,24.346,0.781,49.483,48.716,60.879,37.575,0.312,0.331,0.436,0.524
2024-02-01 12:00:00,12.0,3,0,32,-1.68,69.84,97.33,0.7,50.01,-19.83,0.3007,0.2805,57.281,47.898,26.028,4.924,44.537,42.477,30.804,53.032,0.335,0.371,0.341,1.023
2024-02-01 12:15:00,12.25,3,0,32,-1.58,61.29,97.08,0.634,45.15,-16.14,0.3044,0.2941,71.382,59.986,19.502,26.057,48.234,63.145,51.961,53.979,0.225,0.399,0.44,0.633
2024-02-01 12:30:00,12.5,3,0,32,-1.32,73.75,96.34,0.777,48.75,-25.0,0.228,0.2615,64.315,53.642,7.988,0.0,46.887,55.128,40.889,55.078,0.304,0.568,0.599,0.036
2024-02-01 12:45:00,12.75,3,0,32,-0.48,63.22,95.09,0.734,48.37,-14.85,0.301,0.2989,61.726,59.432,25.421,0.0,50.941,50.675,66.021,55.726,0.391,0.528,0.61,0.643
2024-02-01 13:00:00,13.0,3,0,32,-1.36,58.54,93.37,0.661,51.55,-6.99,0.3736,0.3279,60.681,47.583,7.68,20.726,53.734,52.09,56.749,74.028,0.408,0.425,0.594,0.023
2024-02-01 13:15:00,13.25,3,0,32,-1.71,58.74,91.17,0.586,53.3,-5.44,0.4289,0.3336,53.279,56.263,8.538,0.0,52.329,46.776,38.006,29.173,0.432,0.325,0.186,0.252
2024-02-01 13:30:00,13.5,3,0,32,-1.11,52.95,88.51,0.545,51.59,-1.36,0.388,0.3486,69.575,49.149,2.654,5.558,47.939,42.63,66.304,39.451,0.471,0.27,0.419,0.37
2024-02-01 13:45:00,13.75,3,0,32,-0.84,67.95,85.42,0.762,47.94,-20.01,0.4251,0.2799,48.678,42.072,3.445,0.0,48.553,48.401,73.973,66.773,0.428,0.357,0.343,0.233
2024-02-01 14:00:00,14.0,3,0,32,-0.03,50.1,81.9,0.648,47.59,-2.51,0.3794,0.3444,53.857,25.492,0.0,4.695,42.983,46.273,69.187,48.601,0.313,0.346,0.774,0.53
2024-02-01 14:15:00,14.25,3,0,32,-0.72,52.53,78.0,0.689,45.35,-7.18,0.318,0.3271,43.316,44.913,0.0,4.098,47.537,47.981,70.983,40.83,0.376,0.369,0.641,0.554
2024-02-01 14:30:00,14.5,3,0,32,-0.04,42.65,73.73,0.598,47.98,5.34,0.3655,0.3733,39.294,28.745,0.0,0.0,49.705,57.092,68.438,61.988,0.341,0.416,0.999,0.477
2024-02-01 14:45:00,14.75,3,0,32,1.18,40.78,69.12,0.625,49.73,8.95,0.3384,0.3866,36.746,35.724,0.0,11.66,48.416,58.527,79.396,43.51,0.359,0.398,0.584,0.343
2024-02-01 15:00:00,15.0,3,0,32,1.81,38.06,64.22,0.623,49.79,11.74,0.3643,0.3969,37.789,28.897,0.0,0.0,48.483,52.756,60.352,18.803,0.388,0.462,0.889,0.586
2024-02-01 15:15:00,15.25,3,0,32,2.13,37.65,59.05,0.644,48.67,11.02,0.372,0.4639,27.73,17.519,0.0,0.0,50.769,51.414,78.122,52.877,0.326,0.377,1.042,0.476
2024-02-01 15:30:00,15.5,3,0,32,2.24,28.6,53.65,0.632,51.02,22.41,0.3517,0.5134,32.047,10.448,0.0,0.0,53.677,56.099,64.996,40.731,0.377,0.428,0.629,0.226
2024-02-01 15:45:00,15.75,3,0,32,1.78,32.04,48.08,0.578,54.27,22.24,0.371,0.5126,23.273,19.904,0.0,2.514,54.186,61.585,81.225,70.38,0.427,0.339,0.989,0.378
2024-02-01 16:00:00,16.0,3,0,32,1.98,23.84,42.37,0.574,54.83,31.0,0.4372,0.5508,20.748,7.463,0.0,0.698,54.653,73.049,59.249,44.584,0.43,0.42,0.764,0.295
2024-02-01 16:15:00,16.25,3,0,32,3.24,20.64,36.57,0.614,56.0,35.36,0.4133,0.5698,10.892,10.8,0.0,4.326,58.207,53.116,74.57,31.368,0.441,0.361,1.699,0.618
2024-02-01 16:30:00,16.5,3,0,32,3.29,10.55,30.74,0.528,58.65,48.1,0.4301,0.6253,15.876,2.252,0.0,5.176,61.749,49.08,78.094,32.865,0.378,0.317,0.858,0.676
2024-02-01 16:45:00,16.75,3,0,32,2.73,17.09,24.93,0.572,62.55,45.46,0.3883,0.6138,7.924,2.233,0.0,0.0,61.724,67.247,70.261,29.594,0.445,0.233,0.804,0.752
2024-02-01 17:00:00,17.0,3,0,32,2.55,7.86,19.22,0.604,65.58,57.72,0.4256,0.6673,10.79,0.0,0.0,0.651,58.116,86.167,69.761,67.551,0.365,0.805,0.538,0.485
2024-02-01 17:15:00,17.25,3,0,32,2.95,10.37,13.69,0.63,58.47,48.1,0.3623,0.6253,2.82,0.0,0.0,2.086,61.719,59.035,64.172,46.134,0.409,0.962,1.01,0.598
2024-02-01 17:30:00,17.5,3,0,32,2.85,2.62,8.45,0.685,61.66,59.04,0.3891,0.6731,2.737,0.0,0.0,0.0,62.798,66.914,47.209,54.534,0.333,0.986,0.392,-0.085
2024-02-01 17:45:00,17.75,3,0,32,3.46,2.57,3.69,0.586,63.75,61.18,0.3606,0.6824,0.0,0.0,0.0,4.263,64.737,77.822,35.063,74.476,0.864,0.774,0.548,0.365
2024-02-01 18:00:00,18.0,3,0,32,4.03,0.0,0.0,0.611,68.18,68.18,0.8323,0.713,0.0,0.0,0.0,0.0,66.597,83.148,33.976,62.837,0.684,1.051,0.36,0.578
2024-02-01 18:15:00,18.25,3,0,32,4.84,0.0,0.0,0.517,66.67,66.67,0.767,0.7065,0.0,0.0,0.0,0.0,65.977,80.251,29.474,61.434,0.686,1.034,0.234,1.158
2024-02-01 18:30:00,18.5,3,0,32,6.0,0.0,0.0,0.628,66.34,66.34,0.7535,0.705,0.0,0.0,0.0,0.0,73.738,79.78,21.442,105.188,0.703,1.115,0.215,0.193
2024-02-01 18:45:00,18.75,3,0,32,6.69,0.0,0.0,0.567,74.21,74.21,0.7322,0.7394,0.0,0.0,0.0,0.0,79.57,68.798,28.199,54.609,0.776,0.919,0.251,0.756
2024-02-01 19:00:00,19.0,3,0,32,5.76,0.0,0.0,0.599,79.6,79.6,0.7536,0.7631,0.0,0.0,0.0,0.0,80.785,67.437,22.372,102.954,0.76,0.602,0.04,1.478
2024-02-01 19:15:00,19.25,3,0,32,4.94,0.0,0.0,0.64,82.77,82.77,0.8024,0.7769,0.0,0.0,0.0,0.0,83.676,53.519,32.793,114.716,0.811,0.824,0.053,1.508
2024-02-01 19:30:00,19.5,3,0,32,4.85,0.0,0.0,0.645,81.53,81.53,0.7872,0.7715,0.0,0.0,0.0,0.0,76.424,74.623,22.982,92.813,0.796,0.456,0.058,0.649
2024-02-01 19:45:00,19.75,3,0,32,4.46,0.0,0.0,0.55,78.33,78.33,0.7641,0.7575,0.0,0.0,0.0,0.0,77.554,64.534,31.973,87.051,0.653,0.765,0.109,0.557
2024-02-01 20:00:00,20.0,3,0,32,3.54,0.0,0.0,0.666,75.6,75.6,0.7672,0.7455,0.0,0.0,0.0,0.0,70.779,59.25,26.607,63.954,0.781,0.83,0.072,0.538
2024-02-01 20:15:00,20.25,3,0,32,3.26,0.0,0.0,0.628,71.29,71.29,0.8045,0.7266,0.0,0.0,0.0,0.0,68.169,53.707,50.714,77.779,0.75,0.875,0.095,0.703
2024-02-01 20:30:00,20.5,3,0,32,2.96,0.0,0.0,0.697,69.96,69.96,0.7676,0.7208,0.0,0.0,0.0,0.0,67.742,51.158,45.762,91.121,0.792,1.09,0.286,1.028
2024-02-01 20:45:00,20.75,3,0,32,2.51,0.0,0.0,0.711,67.19,67.19,0.7789,0.7087,0.0,0.0,0.0,0.0,61.139,39.632,25.011,65.613,0.836,0.878,0.079,0.978
